epoch,accuracy,get_iou,loss,val_accuracy,val_get_iou,val_loss
0,0.4303571283817291,0.37790706753730774,51.14032745361328,0.6964285969734192,0.6532951593399048,42.895572662353516
1,0.671279788017273,0.7708235383033752,36.386898040771484,0.47857141494750977,0.7521365284919739,30.674388885498047
2,0.7272321581840515,0.810192346572876,26.044485092163086,0.5523809790611267,0.7795182466506958,21.97698402404785
3,0.7598214149475098,0.8259645700454712,18.662445068359375,0.762499988079071,0.8473559617996216,15.711706161499023
4,0.7663690447807312,0.8351629972457886,13.388202667236328,0.8494047522544861,0.8570911288261414,11.272756576538086
